Topic,ProblemName,Difficulty,TimeComplexity,SpaceComplexity,FilePath,LeetCodeLink
2. Traversal Problems,You are given an m x n grid where each cell can have one of three values:,Unknown,O(m * n) - where 'm' is the number of rows and 'n' is the number of columns in the grid.,O(m * n) - due to the queue and the grid.,Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\02. Rotten Oranges.cpp,https://leetcode.com/problems/you-are-given-an-m-x-n-grid-where-each-cell-can-have-one-of-three-values/
2. Traversal Problems,03. Flood-Fill Algorithm.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\03. Flood-Fill Algorithm.cpp,https://leetcode.com/problems/floodfill-algorithm/
2. Traversal Problems,04. Detect Cycle in Undirected Graph.cpp,Unknown,"O(V + E), where V is the number of vertices and E is the number of edges in the graph. In the worst case, we may need to visit all the vertices and edges of the graph.","O(V), where V is the number of vertices. We use an additional array to keep track of visited nodes.",Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\04. Detect Cycle in Undirected Graph.cpp,https://leetcode.com/problems/detect-cycle-in-undirected-graph/
2. Traversal Problems,05. 01 Matrix.cpp,Unknown,"O(m * n), where m is the number of rows and n is the number of columns in the matrix. In the worst case, we may need to visit all the cells of the matrix.","O(m * n), where m is the number of rows and n is the number of columns in the matrix. We use additional space for the distance matrix and the queue during BFS.",Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\05. 01 Matrix.cpp,https://leetcode.com/problems/01-matrix/
2. Traversal Problems,06. Surrounded Regions.cpp,Unknown,"O(m * n), where m is the number of rows and n is the number of columns in the matrix. In the worst case, we may need to visit all the cells of the matrix during DFS.","O(m * n), where m is the number of rows and n is the number of columns in the matrix. We use additional space for the 'vis' matrix.",Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\06. Surrounded Regions.cpp,https://leetcode.com/problems/surrounded-regions/
2. Traversal Problems,07. Number of Enclaves.cpp,Unknown,"O(m * n), where m is the number of rows and n is the number of columns in the matrix. In the worst case, we may need to visit all the cells of the matrix during DFS.","O(m * n), where m is the number of rows and n is the number of columns in the matrix. We use additional space for the 'vis' matrix.",Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\07. Number of Enclaves.cpp,https://leetcode.com/problems/number-of-enclaves/
2. Traversal Problems,08. Word Ladder.cpp,Unknown,"O(n^2 * m), where n is the size of wordList and m is the average length of the words in wordList. In the worst case, we may need to compare every pair of words in wordList to create the adjacency list.","O(n^2), where n is the size of wordList. We use additional space for the adjacency list and the visited map.",Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\08. Word Ladder.cpp,https://leetcode.com/problems/word-ladder/
2. Traversal Problems,10. Distinct Islands.cpp,Unknown,"O(n * m), where n is the number of rows and m is the number of columns in the grid. We visit each cell at most once during the DFS.","O(n * m), where n is the number of rows and m is the number of columns in the grid. We use additional space to store the visited status of each cell and the paths of the islands in the set.",Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\10. Distinct Islands.cpp,https://leetcode.com/problems/distinct-islands/
2. Traversal Problems,11. Bipartite Graph.cpp,Unknown,"O(V + E), where V is the number of nodes (vertices) in the graph, and E is the number of edges in the graph. We visit each node and each edge exactly once during the DFS.","O(V), where V is the number of nodes (vertices) in the graph. We use additional space to store the colors of the nodes.",Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\11. Bipartite Graph.cpp,https://leetcode.com/problems/bipartite-graph/
2. Traversal Problems,12. Detect Cycle in Directed Graph.cpp,Unknown,"O(V + E), where V is the number of vertices (nodes) and E is the number of edges in the graph. We visit each node and each edge exactly once during the DFS.","O(V), where V is the number of vertices (nodes) in the graph. We use additional space to store the visited status of the nodes.",Strivers-A2Z-DSA-Sheet\13. Graphs\2. Traversal Problems\12. Detect Cycle in Directed Graph.cpp,https://leetcode.com/problems/detect-cycle-in-directed-graph/
3. Topo Sort Problems,01. Topological Sorting.cpp,Unknown,"O(V + E), where V is the number of vertices (nodes) and E is the number of edges in the graph. We visit each node and each edge exactly once during the DFS.","O(V), where V is the number of vertices (nodes) in the graph. We use additional space to store the visited status of the nodes and the topological sorting order.",Strivers-A2Z-DSA-Sheet\13. Graphs\3. Topo Sort Problems\01. Topological Sorting.cpp,https://leetcode.com/problems/topological-sorting/
3. Topo Sort Problems,02. Kahn's Algorithm.cpp,Unknown,"O(V + E), where V is the number of vertices (nodes) and E is the number of edges in the graph. We perform a BFS-like traversal of all nodes and edges.","O(V), where V is the number of vertices (nodes) in the graph. We use additional space to store the indegree of each node and the queue for BFS.",Strivers-A2Z-DSA-Sheet\13. Graphs\3. Topo Sort Problems\02. Kahn's Algorithm.cpp,https://leetcode.com/problems/kahns-algorithm/
3. Topo Sort Problems,03. Course Scheduler 1.cpp,Unknown,"O(N + E), where N is the number of courses (nodes) and E is the number of prerequisites (edges) in the graph. We perform a BFS-like traversal of all nodes and edges.","O(N + E), where N is the number of courses (nodes) and E is the number of prerequisites (edges) in the graph. We use additional space to store the adjacency list and indegree of each node.",Strivers-A2Z-DSA-Sheet\13. Graphs\3. Topo Sort Problems\03. Course Scheduler 1.cpp,https://leetcode.com/problems/course-scheduler-1/
3. Topo Sort Problems,04. Course Scheduler 2.cpp,Unknown,"O(N + E), where N is the number of courses (nodes) and E is the number of prerequisites (edges) in the graph. We perform a BFS-like traversal of all nodes and edges.","O(N + E), where N is the number of courses (nodes) and E is the number of prerequisites (edges) in the graph. We use additional space to store the adjacency list and indegree of each node.",Strivers-A2Z-DSA-Sheet\13. Graphs\3. Topo Sort Problems\04. Course Scheduler 2.cpp,https://leetcode.com/problems/course-scheduler-2/
3. Topo Sort Problems,05. Find Eventual Safe State.cpp,Unknown,"O(N + E), where N is the number of nodes, and E is the number of edges in the graph. We perform a BFS-like traversal of all nodes and edges.","O(N + E), where N is the number of nodes, and E is the number of edges in the graph. We use additional space to store the reverse adjacency list and outdegree of each node.",Strivers-A2Z-DSA-Sheet\13. Graphs\3. Topo Sort Problems\05. Find Eventual Safe State.cpp,https://leetcode.com/problems/find-eventual-safe-state/
3. Topo Sort Problems,06. Alien Dictonary.cpp,Unknown,"O(N), where N is the number of words in the dictionary. We iterate through the dictionary once to set the directed edges and indegrees.","O(K), where K is the number of starting alphabets in the standard dictionary. We use additional space to store the directed graph and indegrees.",Strivers-A2Z-DSA-Sheet\13. Graphs\3. Topo Sort Problems\06. Alien Dictonary.cpp,https://leetcode.com/problems/alien-dictonary/
4. Shortest Path Problems,01. Shortest path in Undirected Graph having unit distance.cpp,Unknown,"O(N+M), where N is the number of vertices and M is the number of edges in the graph. We perform a BFS traversal, visiting each vertex and edge once.","O(N), where N is the number of vertices. We use additional space to store the adjacency list, visited array, and the distance array.",Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\01. Shortest path in Undirected Graph having unit distance.cpp,https://leetcode.com/problems/shortest-path-in-undirected-graph-having-unit-distance/
4. Shortest Path Problems,02. Shortest path in DAG.cpp,Unknown,"O(N + M), where N is the number of vertices and M is the number of edges in the graph. The time complexity is dominated by the topological sorting and DP updates.","O(N + M), where N is the number of vertices and M is the number of edges in the graph. We use additional space for the adjacency list, visited array, topological order, and the distance array.",Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\02. Shortest path in DAG.cpp,https://leetcode.com/problems/shortest-path-in-dag/
4. Shortest Path Problems,03. Dijkstra's Algorithm.cpp,Unknown,"O(E + log(V)), where E is the number of edges and V is the number of vertices in the graph. The time complexity is dominated by the priority queue operations in Dijkstra's algorithm.","O(V + E), where V is the number of vertices and E is the number of edges in the graph. We use additional space for the adjacency list, the distance array, and the priority queue.",Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\03. Dijkstra's Algorithm.cpp,https://leetcode.com/problems/dijkstras-algorithm/
4. Shortest Path Problems,04. Shortest Path in binary matrix.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\04. Shortest Path in binary matrix.cpp,https://leetcode.com/problems/shortest-path-in-binary-matrix/
4. Shortest Path Problems,05. Path with minimum effort.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\05. Path with minimum effort.cpp,https://leetcode.com/problems/path-with-minimum-effort/
4. Shortest Path Problems,06. Cheapest Flights with K stops.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\06. Cheapest Flights with K stops.cpp,https://leetcode.com/problems/cheapest-flights-with-k-stops/
4. Shortest Path Problems,07. Network Delay Time.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\07. Network Delay Time.cpp,https://leetcode.com/problems/network-delay-time/
4. Shortest Path Problems,08. Bellman Ford Algorithm.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\08. Bellman Ford Algorithm.cpp,https://leetcode.com/problems/bellman-ford-algorithm/
4. Shortest Path Problems,09. Floyd Warshall Algorithm.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\09. Floyd Warshall Algorithm.cpp,https://leetcode.com/problems/floyd-warshall-algorithm/
4. Shortest Path Problems,10. Find city with smallest number of neighbours.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\10. Find city with smallest number of neighbours.cpp,https://leetcode.com/problems/find-city-with-smallest-number-of-neighbours/
4. Shortest Path Problems,11. Number of ways to arrive the destination with minimum distance.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\4. Shortest Path Problems\11. Number of ways to arrive the destination with minimum distance.cpp,https://leetcode.com/problems/number-of-ways-to-arrive-the-destination-with-minimum-distance/
5. MST Problems,01. Prim's Algorithm.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\5. MST Problems\01. Prim's Algorithm.cpp,https://leetcode.com/problems/prims-algorithm/
5. MST Problems,02. Kruskal's Algorithm.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\5. MST Problems\02. Kruskal's Algorithm.cpp,https://leetcode.com/problems/kruskals-algorithm/
5. MST Problems,03. Number of Operations to make Network.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\5. MST Problems\03. Number of Operations to make Network.cpp,https://leetcode.com/problems/number-of-operations-to-make-network/
5. MST Problems,04. Most stones removed.cpp,Unknown,O(n),O(n) for the Disjoint Set data structure,Strivers-A2Z-DSA-Sheet\13. Graphs\5. MST Problems\04. Most stones removed.cpp,https://leetcode.com/problems/most-stones-removed/
5. MST Problems,05. Account Merge.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\5. MST Problems\05. Account Merge.cpp,https://leetcode.com/problems/account-merge/
5. MST Problems,06. Number of islands 2.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\5. MST Problems\06. Number of islands 2.cpp,https://leetcode.com/problems/number-of-islands-2/
5. MST Problems,07. Making Large Island.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\5. MST Problems\07. Making Large Island.cpp,https://leetcode.com/problems/making-large-island/
5. MST Problems,08. Swim in rising water.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\5. MST Problems\08. Swim in rising water.cpp,https://leetcode.com/problems/swim-in-rising-water/
6. Other Algorithms,01. Bridges in graph.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\6. Other Algorithms\01. Bridges in graph.cpp,https://leetcode.com/problems/bridges-in-graph/
6. Other Algorithms,02. Strongly Connected Components.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\13. Graphs\6. Other Algorithms\02. Strongly Connected Components.cpp,https://leetcode.com/problems/strongly-connected-components/
1. Intro to DP,01. Find the nth fibonacci number.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\1. Intro to DP\01. Find the nth fibonacci number.cpp,https://leetcode.com/problems/find-the-nth-fibonacci-number/
2. 1D DP,01. Climbing Stairs.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\2. 1D DP\01. Climbing Stairs.cpp,https://leetcode.com/problems/climbing-stairs/
2. 1D DP,02. Frog Jump.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\2. 1D DP\02. Frog Jump.cpp,https://leetcode.com/problems/frog-jump/
2. 1D DP,03. Frog K Jumps.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\2. 1D DP\03. Frog K Jumps.cpp,https://leetcode.com/problems/frog-k-jumps/
2. 1D DP,04. House Robber.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\2. 1D DP\04. House Robber.cpp,https://leetcode.com/problems/house-robber/
2. 1D DP,05. House Robber 2.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\2. 1D DP\05. House Robber 2.cpp,https://leetcode.com/problems/house-robber-2/
3. 2D DP,01. Ninja Training.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\3. 2D DP\01. Ninja Training.cpp,https://leetcode.com/problems/ninja-training/
3. 2D DP,02. Unique Paths.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\3. 2D DP\02. Unique Paths.cpp,https://leetcode.com/problems/unique-paths/
3. 2D DP,03. Unique Paths 2.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\3. 2D DP\03. Unique Paths 2.cpp,https://leetcode.com/problems/unique-paths-2/
3. 2D DP,04. Minimum Path Sum.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\3. 2D DP\04. Minimum Path Sum.cpp,https://leetcode.com/problems/minimum-path-sum/
3. 2D DP,05. Minimum Path in Triangle.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\3. 2D DP\05. Minimum Path in Triangle.cpp,https://leetcode.com/problems/minimum-path-in-triangle/
3. 2D DP,06. Minimum Falling Path Sum.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\3. 2D DP\06. Minimum Falling Path Sum.cpp,https://leetcode.com/problems/minimum-falling-path-sum/
4. DP on Subsequences,01. Subset sum equal to k.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\01. Subset sum equal to k.cpp,https://leetcode.com/problems/subset-sum-equal-to-k/
4. DP on Subsequences,02. Partition array in two equal sum subsets.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\02. Partition array in two equal sum subsets.cpp,https://leetcode.com/problems/partition-array-in-two-equal-sum-subsets/
4. DP on Subsequences,03. Minimum Sum Partition.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\03. Minimum Sum Partition.cpp,https://leetcode.com/problems/minimum-sum-partition/
4. DP on Subsequences,04. Count number of subsets with sum K.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\04. Count number of subsets with sum K.cpp,https://leetcode.com/problems/count-number-of-subsets-with-sum-k/
4. DP on Subsequences,05. Partition with given difference.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\05. Partition with given difference.cpp,https://leetcode.com/problems/partition-with-given-difference/
4. DP on Subsequences,06. 01 Knapsack.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\06. 01 Knapsack.cpp,https://leetcode.com/problems/01-knapsack/
4. DP on Subsequences,07. Coin Change.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\07. Coin Change.cpp,https://leetcode.com/problems/coin-change/
4. DP on Subsequences,08. Target Sum.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\08. Target Sum.cpp,https://leetcode.com/problems/target-sum/
4. DP on Subsequences,09. Coin Change 2.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\09. Coin Change 2.cpp,https://leetcode.com/problems/coin-change-2/
4. DP on Subsequences,10. Unbounded Knapsack.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\10. Unbounded Knapsack.cpp,https://leetcode.com/problems/unbounded-knapsack/
4. DP on Subsequences,11. Rod Cutting Problem.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\4. DP on Subsequences\11. Rod Cutting Problem.cpp,https://leetcode.com/problems/rod-cutting-problem/
5. DP on Strings,01. Longest Common Subsequence.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\01. Longest Common Subsequence.cpp,https://leetcode.com/problems/longest-common-subsequence/
5. DP on Strings,02. Print the LCS.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\02. Print the LCS.cpp,https://leetcode.com/problems/print-the-lcs/
5. DP on Strings,03. Longest Common Substring.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\03. Longest Common Substring.cpp,https://leetcode.com/problems/longest-common-substring/
5. DP on Strings,04. Longest Palindromic Subsequence.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\04. Longest Palindromic Subsequence.cpp,https://leetcode.com/problems/longest-palindromic-subsequence/
5. DP on Strings,05. Minimum steps to make string palindrome.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\05. Minimum steps to make string palindrome.cpp,https://leetcode.com/problems/minimum-steps-to-make-string-palindrome/
5. DP on Strings,06. Minimum steps to make other string.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\06. Minimum steps to make other string.cpp,https://leetcode.com/problems/minimum-steps-to-make-other-string/
5. DP on Strings,07. Shortest Common Supersequence.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\07. Shortest Common Supersequence.cpp,https://leetcode.com/problems/shortest-common-supersequence/
5. DP on Strings,08. Distinct Subsequences.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\08. Distinct Subsequences.cpp,https://leetcode.com/problems/distinct-subsequences/
5. DP on Strings,09. Wildcard Matching.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\5. DP on Strings\09. Wildcard Matching.cpp,https://leetcode.com/problems/wildcard-matching/
6. DP on Stocks,01. Best time to buy and sell stocks.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\6. DP on Stocks\01. Best time to buy and sell stocks.cpp,https://leetcode.com/problems/best-time-to-buy-and-sell-stocks/
6. DP on Stocks,02. Best time to buy and sell stock 2.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\6. DP on Stocks\02. Best time to buy and sell stock 2.cpp,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-2/
6. DP on Stocks,03. Best time to buy and sell stock upto 2 transaction.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\6. DP on Stocks\03. Best time to buy and sell stock upto 2 transaction.cpp,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-upto-2-transaction/
6. DP on Stocks,04. Best time to buy and sell stock uoto k transaction.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\6. DP on Stocks\04. Best time to buy and sell stock uoto k transaction.cpp,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-uoto-k-transaction/
6. DP on Stocks,05. Buy and sell stocks with cooldown.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\6. DP on Stocks\05. Buy and sell stocks with cooldown.cpp,https://leetcode.com/problems/buy-and-sell-stocks-with-cooldown/
6. DP on Stocks,06. Buy and sell stocks with transaction fee.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\6. DP on Stocks\06. Buy and sell stocks with transaction fee.cpp,https://leetcode.com/problems/buy-and-sell-stocks-with-transaction-fee/
7. DP on LIS,01. Longest Increasing Subsequence.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\7. DP on LIS\01. Longest Increasing Subsequence.cpp,https://leetcode.com/problems/longest-increasing-subsequence/
7. DP on LIS,02. Print LIS.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\7. DP on LIS\02. Print LIS.cpp,https://leetcode.com/problems/print-lis/
7. DP on LIS,03. Largest Divisible Subset.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\7. DP on LIS\03. Largest Divisible Subset.cpp,https://leetcode.com/problems/largest-divisible-subset/
7. DP on LIS,04. Longest Bitonic Subsequence.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\7. DP on LIS\04. Longest Bitonic Subsequence.cpp,https://leetcode.com/problems/longest-bitonic-subsequence/
7. DP on LIS,05. Number of LIS.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\7. DP on LIS\05. Number of LIS.cpp,https://leetcode.com/problems/number-of-lis/
8. DP on Partition,01. MCM.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\8. DP on Partition\01. MCM.cpp,https://leetcode.com/problems/mcm/
8. DP on Partition,02. Minimum cost to cut stick.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\8. DP on Partition\02. Minimum cost to cut stick.cpp,https://leetcode.com/problems/minimum-cost-to-cut-stick/
8. DP on Partition,03. Burst Ballons.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\8. DP on Partition\03. Burst Ballons.cpp,https://leetcode.com/problems/burst-ballons/
8. DP on Partition,05. Palindorme Partionting 2.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\8. DP on Partition\05. Palindorme Partionting 2.cpp,https://leetcode.com/problems/palindorme-partionting-2/
8. DP on Partition,06. Partition array for maximum sum.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\8. DP on Partition\06. Partition array for maximum sum.cpp,https://leetcode.com/problems/partition-array-for-maximum-sum/
9. DP on Squares,01. Maximal Square.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\9. DP on Squares\01. Maximal Square.cpp,https://leetcode.com/problems/maximal-square/
9. DP on Squares,02. Count square submatrices.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\14. Dynamic Programming\9. DP on Squares\02. Count square submatrices.cpp,https://leetcode.com/problems/count-square-submatrices/
1. Theory,01. Implement Trie (Prefix Tree).cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\15. Tries\1. Theory\01. Implement Trie (Prefix Tree).cpp,https://leetcode.com/problems/implement-trie-prefix-tree/
2. Problems,01. Implement Trie 2.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\15. Tries\2. Problems\01. Implement Trie 2.cpp,https://leetcode.com/problems/implement-trie-2/
2. Problems,02. Complete String.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\15. Tries\2. Problems\02. Complete String.cpp,https://leetcode.com/problems/complete-string/
2. Problems,03. Count distinct subsitrings.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\15. Tries\2. Problems\03. Count distinct subsitrings.cpp,https://leetcode.com/problems/count-distinct-subsitrings/
2. Problems,04. Bitwise basic operations.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\15. Tries\2. Problems\04. Bitwise basic operations.cpp,https://leetcode.com/problems/bitwise-basic-operations/
2. Problems,05. Maximum XOR of two numbers.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\15. Tries\2. Problems\05. Maximum XOR of two numbers.cpp,https://leetcode.com/problems/maximum-xor-of-two-numbers/
Hard,01. Minimum number of insertions to make parenthesis valid.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\16. Strings (Hard)\Hard\01. Minimum number of insertions to make parenthesis valid.cpp,https://leetcode.com/problems/minimum-number-of-insertions-to-make-parenthesis-valid/
Hard,02. Count and Say.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\16. Strings (Hard)\Hard\02. Count and Say.cpp,https://leetcode.com/problems/count-and-say/
Hard,03. KMP or Z string matching algo.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\16. Strings (Hard)\Hard\03. KMP or Z string matching algo.cpp,https://leetcode.com/problems/kmp-or-z-string-matching-algo/
Hard,04. Longest Happy Prefix.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\16. Strings (Hard)\Hard\04. Longest Happy Prefix.cpp,https://leetcode.com/problems/longest-happy-prefix/
Hard,05. Shortest Palindrome.cpp,Unknown,Unknown,Unknown,Strivers-A2Z-DSA-Sheet\16. Strings (Hard)\Hard\05. Shortest Palindrome.cpp,https://leetcode.com/problems/shortest-palindrome/
